,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84
SNU-387,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
SNU-668,0.011819804,0.5386554,-0.13945696,-0.55215865,-0.08736653,-0.3131631,-0.3442687,-0.24825461,-0.54198015,0.1020295,-0.5888048,-0.052309424,0.32631937,-0.10600776,0.33548316,-0.07624651,-0.028862327,-0.41694176,0.03980305,0.21047005,0.33611515,-0.5739255,-0.21272716,0.17456912,0.1768352,0.33901897,0.14023022,-0.2294511,0.011044335,0.032111313,-0.39840403,0.039056957,0.21483797,0.13856713,-0.4720513,-0.21552712,0.62172556,-0.07294574,-0.22749957,-0.25217825,0.15998589,0.55067885,0.024410529,-0.3051289,-0.3382931,0.4581926,0.2829761,-0.13714111,0.15397671,0.080775894,-0.24609227,0.5366214,-0.46965334,-0.29867032,-0.15312779,-0.15774898,-0.101701625,0.40276474,0.034094904,0.26117808,0.03658205,0.41002053,0.5879453,0.020693107,-0.014487399,0.20406772,-0.38284624,0.4775534,0.48751488,-0.3792352,-0.29683635,-0.29883248,-0.24323629,0.32944092,-0.2803963,0.05722291,0.43013707,-0.004056223,0.29195717,0.3358898,-0.41954094,0.2797733,-0.051727623,-0.13961038,-0.05662505
HCC1195,0.2912285,0.106938355,0.18242036,-0.1572306,0.35015076,-0.24910544,-0.35284793,-0.02316742,-0.46407264,-0.165214,0.013138336,-0.16308631,0.11229268,-0.3018015,0.022431705,-0.25088018,-0.27238825,-0.43525413,0.17773367,-0.15125015,0.6023343,-0.0066562095,0.12663776,0.28756714,-0.113653734,-0.3335479,0.13341397,-0.026707461,0.32951385,-0.23927687,-0.03956355,0.047608636,-0.13048327,0.15405142,-0.1871522,0.27687165,0.052834254,0.10588519,-0.15482803,0.1174919,0.11747876,0.2572589,-0.15746316,0.18540338,0.03944117,0.2154625,0.4282377,-0.007853978,-0.4817234,-0.043639347,-0.113509715,-0.21508738,-0.28818876,0.17917103,0.0778083,0.09502354,0.21431667,0.0038937028,-0.021939542,0.009448352,0.095394425,0.010490882,0.4488349,-0.03945886,0.026538769,0.25679088,0.09494354,-0.021309672,0.007912292,-0.12574428,0.15540814,-0.5258461,0.17193703,0.06982659,0.12974373,-0.20763713,0.104227975,0.13067628,-0.041070253,0.4016464,0.13274866,0.47244868,0.22089867,0.045547336,-0.12644999
HCC1171,0.07849973,0.5682829,-0.113138266,-0.57891023,-0.10693792,-0.31152087,-0.34842965,-0.2670111,-0.46924874,0.11038111,-0.5738905,-0.041684918,0.41092527,-0.17884971,0.2944321,-0.17454706,-0.09074702,-0.37206766,0.094261974,0.22560906,0.38382488,-0.6349523,-0.16684318,0.15250066,0.15759344,0.33378977,0.065921046,-0.26134986,0.004221778,0.04496517,-0.341978,-0.011232474,0.22427101,0.17239325,-0.46956405,-0.2472223,0.5947858,-0.07042081,-0.33930546,-0.27063683,0.28025335,0.56704664,0.059180632,-0.24852222,-0.3293005,0.5141758,0.22556223,-0.12853125,0.09236987,0.07981611,-0.22373877,0.5179549,-0.51599383,-0.2745201,-0.14168186,-0.11401916,-0.11546804,0.4488732,-0.016326725,0.3203111,-0.058292255,0.38765886,0.67844117,0.038618874,0.028818035,0.31732923,-0.38256156,0.415614,0.61454535,-0.4178022,-0.34772623,-0.27989945,-0.2231807,0.32451528,-0.258685,0.073169015,0.41961223,-0.00067037786,0.3369187,0.27369604,-0.4194427,0.37243968,-0.06117466,-0.1687016,-0.015654782
KYM-1,0.334353,0.14704135,0.3008093,0.27275816,0.009472996,-0.3277491,-0.23638706,-0.32014808,-0.49575356,-0.32399726,0.0011814509,-0.22685008,0.09023316,-0.44026297,-0.1538669,-0.056538865,-0.51151484,-0.19561765,0.15045328,-0.023994101,0.7586609,-0.12031503,-0.12632315,0.28532156,0.3097111,-0.6966161,-0.24492215,-0.31172338,0.14755723,-0.046773408,0.20536447,0.110058144,-0.2911091,-0.1007736,-0.27115443,0.6337674,-0.23974876,0.043435786,-0.26283652,-0.16513868,-0.06658151,0.6827186,-0.2134529,0.61418855,0.012774864,-0.4307411,0.3005366,-0.30183944,-0.3041568,0.31259793,-0.5555926,-0.46434215,-0.117629565,-0.07242044,-0.19129758,0.08439089,0.25218704,-0.36026853,-0.36604786,0.10310885,0.06997355,-0.045912206,0.85225093,-0.26298246,0.12882479,0.4193632,0.5994988,-0.25539762,0.21105093,0.096088305,0.46521917,-0.3716357,-0.01607481,-0.3064903,0.2793117,0.022204226,0.14758635,0.540089,0.52010113,0.2887779,-0.058691524,0.040599465,0.5803983,0.1881119,0.19661672
LN-319,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
SF8657,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
PK-1,0.06578509,0.55348516,-0.05905592,-0.5390901,-0.109388866,-0.32946756,-0.39541754,-0.29214966,-0.4774942,0.14714657,-0.59885365,-0.01624632,0.39498433,-0.15235439,0.2796596,-0.14380568,-0.07812507,-0.41051778,0.073565856,0.24757624,0.394917,-0.5959318,-0.21191019,0.17202452,0.149166,0.31297082,0.067072585,-0.22233675,0.03413901,0.016030878,-0.34825027,-0.043674067,0.21779448,0.17559831,-0.4755738,-0.21098481,0.57882804,-0.0020012755,-0.3050502,-0.23482434,0.24101588,0.5980678,0.055635437,-0.2521535,-0.30352053,0.48336306,0.2679565,-0.13852486,0.11562596,0.056513324,-0.2459375,0.5044548,-0.49641517,-0.2751397,-0.12014506,-0.090335056,-0.1296789,0.4083771,0.010224541,0.30146852,-0.03638059,0.42847282,0.672709,0.0081607755,0.043767426,0.29351896,-0.3581977,0.40041673,0.57102114,-0.39481208,-0.27695385,-0.32028627,-0.24322082,0.27614143,-0.26061437,0.07868275,0.41892195,-0.006396972,0.32751614,0.27913934,-0.41961592,0.36394557,-0.03823279,-0.18616092,-0.037510812
NUGC-2,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
Hep 3B2.1-7,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
KMRC-3,0.33574325,0.1413334,0.30516,0.25822586,-0.0029173526,-0.33921203,-0.22627057,-0.3116588,-0.48826176,-0.33670065,-0.00053417194,-0.19011301,0.09095596,-0.4398193,-0.14170572,-0.066376835,-0.5250851,-0.21934101,0.14651619,-0.02391374,0.78560734,-0.11129103,-0.12090485,0.25837034,0.32835305,-0.69019234,-0.22555427,-0.3094965,0.15509523,-0.049325336,0.19816494,0.12980871,-0.26010686,-0.1176351,-0.2791752,0.6314894,-0.24033953,0.050438363,-0.2604016,-0.15653348,-0.07034806,0.67529726,-0.21165815,0.6057397,0.02344005,-0.40912887,0.3146627,-0.2906309,-0.317492,0.28909364,-0.56984526,-0.46378145,-0.13202213,-0.070948444,-0.18968435,0.07624384,0.24813306,-0.3718181,-0.37610176,0.11469859,0.067688294,-0.0313627,0.8762279,-0.2625409,0.10031492,0.41413513,0.60385644,-0.2410019,0.21270537,0.07589262,0.46040148,-0.4007638,-0.014202628,-0.31271282,0.27071586,0.022938183,0.16091739,0.5403119,0.51907176,0.3094832,-0.06527341,0.057802435,0.572489,0.2056025,0.20491152
SW1710,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
Loucy,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
NCI-H716,0.06578509,0.55348516,-0.05905592,-0.5390901,-0.109388866,-0.32946756,-0.39541754,-0.29214966,-0.4774942,0.14714657,-0.59885365,-0.01624632,0.39498433,-0.15235439,0.2796596,-0.14380568,-0.07812507,-0.41051778,0.073565856,0.24757624,0.394917,-0.5959318,-0.21191019,0.17202452,0.149166,0.31297082,0.067072585,-0.22233675,0.03413901,0.016030878,-0.34825027,-0.043674067,0.21779448,0.17559831,-0.4755738,-0.21098481,0.57882804,-0.0020012755,-0.3050502,-0.23482434,0.24101588,0.5980678,0.055635437,-0.2521535,-0.30352053,0.48336306,0.2679565,-0.13852486,0.11562596,0.056513324,-0.2459375,0.5044548,-0.49641517,-0.2751397,-0.12014506,-0.090335056,-0.1296789,0.4083771,0.010224541,0.30146852,-0.03638059,0.42847282,0.672709,0.0081607755,0.043767426,0.29351896,-0.3581977,0.40041673,0.57102114,-0.39481208,-0.27695385,-0.32028627,-0.24322082,0.27614143,-0.26061437,0.07868275,0.41892195,-0.006396972,0.32751614,0.27913934,-0.41961592,0.36394557,-0.03823279,-0.18616092,-0.037510812
NCI-H1963,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
HDLM-2,0.28177798,0.12650365,0.22475892,0.24515738,0.019105013,-0.3229076,-0.17512174,-0.26776376,-0.5527478,-0.38181764,0.009514694,-0.22617613,0.022291014,-0.39347264,-0.08588221,0.0011823191,-0.47582233,-0.225765,0.11275339,-0.06101986,0.72680545,-0.0892847,-0.12172182,0.26091495,0.3560222,-0.6641442,-0.15239663,-0.31661084,0.13200058,-0.033244852,0.1480111,0.21253978,-0.26306334,-0.15466629,-0.27565268,0.6269471,-0.197442,-0.020506121,-0.18285096,-0.17388739,-0.15137811,0.6279082,-0.24288303,0.55276436,-0.011332532,-0.43429932,0.32968226,-0.28924716,-0.27914122,0.3133562,-0.57,-0.4316148,-0.10526038,-0.09447903,-0.2226671,0.008829934,0.27611032,-0.37743047,-0.35223138,0.07440816,0.14065094,-0.049815,0.79146415,-0.25000855,0.04206012,0.32468387,0.57920784,-0.16386522,0.12919894,0.0914695,0.44051903,-0.37931,-0.014218096,-0.25941327,0.25093397,0.0014783315,0.1721325,0.5426526,0.4835128,0.36623368,-0.065198414,-0.026369868,0.5589942,0.25215304,0.18579732
OCI-AML-3,0.33574325,0.1413334,0.30516,0.25822586,-0.0029173526,-0.33921203,-0.22627057,-0.3116588,-0.48826176,-0.33670065,-0.00053417194,-0.19011301,0.09095596,-0.4398193,-0.14170572,-0.066376835,-0.5250851,-0.21934101,0.14651619,-0.02391374,0.78560734,-0.11129103,-0.12090485,0.25837034,0.32835305,-0.69019234,-0.22555427,-0.3094965,0.15509523,-0.049325336,0.19816494,0.12980871,-0.26010686,-0.1176351,-0.2791752,0.6314894,-0.24033953,0.050438363,-0.2604016,-0.15653348,-0.07034806,0.67529726,-0.21165815,0.6057397,0.02344005,-0.40912887,0.3146627,-0.2906309,-0.317492,0.28909364,-0.56984526,-0.46378145,-0.13202213,-0.070948444,-0.18968435,0.07624384,0.24813306,-0.3718181,-0.37610176,0.11469859,0.067688294,-0.0313627,0.8762279,-0.2625409,0.10031492,0.41413513,0.60385644,-0.2410019,0.21270537,0.07589262,0.46040148,-0.4007638,-0.014202628,-0.31271282,0.27071586,0.022938183,0.16091739,0.5403119,0.51907176,0.3094832,-0.06527341,0.057802435,0.572489,0.2056025,0.20491152
JHOC-5,0.33574325,0.1413334,0.30516,0.25822586,-0.0029173526,-0.33921203,-0.22627057,-0.3116588,-0.48826176,-0.33670065,-0.00053417194,-0.19011301,0.09095596,-0.4398193,-0.14170572,-0.066376835,-0.5250851,-0.21934101,0.14651619,-0.02391374,0.78560734,-0.11129103,-0.12090485,0.25837034,0.32835305,-0.69019234,-0.22555427,-0.3094965,0.15509523,-0.049325336,0.19816494,0.12980871,-0.26010686,-0.1176351,-0.2791752,0.6314894,-0.24033953,0.050438363,-0.2604016,-0.15653348,-0.07034806,0.67529726,-0.21165815,0.6057397,0.02344005,-0.40912887,0.3146627,-0.2906309,-0.317492,0.28909364,-0.56984526,-0.46378145,-0.13202213,-0.070948444,-0.18968435,0.07624384,0.24813306,-0.3718181,-0.37610176,0.11469859,0.067688294,-0.0313627,0.8762279,-0.2625409,0.10031492,0.41413513,0.60385644,-0.2410019,0.21270537,0.07589262,0.46040148,-0.4007638,-0.014202628,-0.31271282,0.27071586,0.022938183,0.16091739,0.5403119,0.51907176,0.3094832,-0.06527341,0.057802435,0.572489,0.2056025,0.20491152
KE-39,0.3370279,0.11436234,0.19254865,-0.14717962,0.3258254,-0.2629724,-0.34422868,-0.07927474,-0.41032043,-0.15482841,0.035505038,-0.1647874,0.10063722,-0.34061095,-0.011905422,-0.21114396,-0.2724525,-0.41408506,0.14527181,-0.18620788,0.60458684,-0.008899878,0.068532184,0.26056752,-0.18504046,-0.31375605,0.19385017,-0.008807721,0.3168111,-0.26434666,-0.07432799,0.018077366,-0.13628338,0.17684056,-0.16900188,0.28378692,0.06966519,0.09781459,-0.14082727,0.14754136,0.09143222,0.2933378,-0.14586827,0.19101746,0.08923273,0.27353463,0.4866036,0.018843949,-0.45257553,-0.017198423,-0.14483371,-0.16122638,-0.25333747,0.16418205,0.08649223,0.1672381,0.23200715,0.0033497731,-0.055740748,0.045102317,0.06594256,-0.016040992,0.5229451,0.011554619,0.0033699519,0.28791398,0.111812375,-0.047953684,0.03597962,-0.10620866,0.15277772,-0.5249205,0.16078629,0.058969066,0.17249434,-0.23833434,0.112388425,0.14949591,-0.012394301,0.4534426,0.16089611,0.44908452,0.29065424,0.022740848,-0.14486732
SNU-61,0.011819804,0.5386554,-0.13945696,-0.55215865,-0.08736653,-0.3131631,-0.3442687,-0.24825461,-0.54198015,0.1020295,-0.5888048,-0.052309424,0.32631937,-0.10600776,0.33548316,-0.07624651,-0.028862327,-0.41694176,0.03980305,0.21047005,0.33611515,-0.5739255,-0.21272716,0.17456912,0.1768352,0.33901897,0.14023022,-0.2294511,0.011044335,0.032111313,-0.39840403,0.039056957,0.21483797,0.13856713,-0.4720513,-0.21552712,0.62172556,-0.07294574,-0.22749957,-0.25217825,0.15998589,0.55067885,0.024410529,-0.3051289,-0.3382931,0.4581926,0.2829761,-0.13714111,0.15397671,0.080775894,-0.24609227,0.5366214,-0.46965334,-0.29867032,-0.15312779,-0.15774898,-0.101701625,0.40276474,0.034094904,0.26117808,0.03658205,0.41002053,0.5879453,0.020693107,-0.014487399,0.20406772,-0.38284624,0.4775534,0.48751488,-0.3792352,-0.29683635,-0.29883248,-0.24323629,0.32944092,-0.2803963,0.05722291,0.43013707,-0.004056223,0.29195717,0.3358898,-0.41954094,0.2797733,-0.051727623,-0.13961038,-0.05662505
IGR-37,0.34640577,-0.22999758,-0.13199411,0.04773507,-0.35483116,-0.63293034,-0.59892696,0.008315977,0.074056804,0.18395424,-0.3813161,0.0015621978,0.41238606,0.13237122,0.410319,-0.03128566,-0.6572121,-0.27613837,-0.07760351,0.1204734,-0.19313689,0.26072028,0.45201278,0.041014206,0.20173247,-0.076535605,-0.28977206,0.27655682,0.23527968,-0.034820717,-0.3232421,-0.52638936,-0.3152927,0.6303796,0.30443186,0.18499224,0.58046746,0.7050326,-0.23409411,-0.04228848,-0.48160094,0.15990207,-0.0875564,0.30896392,-0.03071248,0.49002627,-0.2276958,0.4232506,0.05577463,0.24421467,0.2172792,-0.34592903,0.012730348,-0.30493844,0.06998234,-0.038136944,-0.0604401,0.09651351,0.32553145,0.23327897,0.14982566,0.19340087,0.49975616,0.2323815,-0.28971094,0.36336565,-0.32234976,0.21510823,-0.26721907,0.15043664,-0.20366135,-0.5815195,0.12762491,-0.010440576,-0.3951733,0.39579144,-0.18298012,-0.15354685,0.13175151,0.12048022,-0.4167917,0.21177483,-0.5311635,-0.4387825,-0.25595438
DMS 53,0.2912285,0.106938355,0.18242036,-0.1572306,0.35015076,-0.24910544,-0.35284793,-0.02316742,-0.46407264,-0.165214,0.013138336,-0.16308631,0.11229268,-0.3018015,0.022431705,-0.25088018,-0.27238825,-0.43525413,0.17773367,-0.15125015,0.6023343,-0.0066562095,0.12663776,0.28756714,-0.113653734,-0.3335479,0.13341397,-0.026707461,0.32951385,-0.23927687,-0.03956355,0.047608636,-0.13048327,0.15405142,-0.1871522,0.27687165,0.052834254,0.10588519,-0.15482803,0.1174919,0.11747876,0.2572589,-0.15746316,0.18540338,0.03944117,0.2154625,0.4282377,-0.007853978,-0.4817234,-0.043639347,-0.113509715,-0.21508738,-0.28818876,0.17917103,0.0778083,0.09502354,0.21431667,0.0038937028,-0.021939542,0.009448352,0.095394425,0.010490882,0.4488349,-0.03945886,0.026538769,0.25679088,0.09494354,-0.021309672,0.007912292,-0.12574428,0.15540814,-0.5258461,0.17193703,0.06982659,0.12974373,-0.20763713,0.104227975,0.13067628,-0.041070253,0.4016464,0.13274866,0.47244868,0.22089867,0.045547336,-0.12644999
